year,month,rank_GPA,nstocks,ret_vw
1999,4,4,398,9.7035
1999,4,5,407,13.4347
1999,4,6,425,10.0627
1999,4,7,418,8.8313
1999,4,8,508,-1.0644
1999,4,9,564,0.5388
1999,4,10,732,-2.2292
1999,5,1,720,-1.0628
1999,5,2,275,-0.7241
1999,5,3,335,0.3543
1999,5,4,396,-4.2735
1999,5,5,399,-1.9218
1999,5,6,418,1.8429
1999,5,7,413,1.5094
1999,5,8,500,2.7814
1999,5,9,559,-4.0236
1999,5,10,727,-2.2729
1999,6,1,702,4.9268
1999,6,2,272,-0.6974
1999,6,3,333,1.4151
1999,6,4,392,6.4321
1999,6,5,394,3.2773
1999,6,6,416,7.0384
1999,6,7,412,7.8402
1999,6,8,497,6.2451
1999,6,9,555,6.2818
1999,6,10,720,7.2515
1999,7,1,727,-2.5981
1999,7,2,289,-2.0018
1999,7,3,314,-2.1191
1999,7,4,435,-2.0371
1999,7,5,404,-2.5373
1999,7,6,463,-2.6048
1999,7,7,436,-1.8129
1999,7,8,541,-4.3846
1999,7,9,580,-1.9389
1999,7,10,755,-2.6059
1999,8,1,718,-0.5764
1999,8,2,286,0.0316
1999,8,3,311,-1.0424
1999,8,4,431,-4.3420
1999,8,5,401,-3.2670
1999,8,6,456,-1.3887
1999,8,7,434,-1.1070
1999,8,8,534,-4.0237
1999,8,9,574,3.2353
1999,8,10,740,3.5915
1999,9,1,708,1.2585
1999,9,2,282,-2.6218
1999,9,3,306,-2.9392
1999,9,4,422,-2.8516
1999,9,5,401,0.5384
1999,9,6,450,-1.5913
1999,9,7,430,-3.5618
1999,9,8,529,1.6679
1999,9,9,567,-3.3712
1999,9,10,733,-3.9788
1999,10,1,700,10.2642
1999,10,2,281,3.4320
1999,10,3,301,1.7663
1999,10,4,416,0.5516
1999,10,5,398,-0.0306
1999,10,6,443,-1.5738
1999,10,7,422,-3.8176
1999,10,8,522,10.7662
1999,10,9,562,4.6953
1999,10,10,722,8.4298
1999,11,1,695,0.3179
1999,11,2,275,-1.2512
1999,11,3,299,0.9922
1999,11,4,408,1.7863
1999,11,5,389,4.4128
1999,11,6,441,7.4080
1999,11,7,419,5.2087
1999,11,8,520,8.3277
1999,11,9,553,3.7514
1999,11,10,717,8.5930
1999,12,1,677,14.5822
1999,12,2,274,3.7199
1999,12,3,295,5.9595
1999,12,4,401,5.6808
1999,12,5,382,9.2020
1999,12,6,435,8.4498
1999,12,7,413,7.2109
1999,12,8,513,6.5286
1999,12,9,545,12.6471
1999,12,10,712,5.9249
2000,1,1,670,-3.2515
2000,1,2,269,-3.2001
2000,1,3,294,-1.3621
2000,1,4,395,-1.1001
2000,1,5,377,-9.3744
2000,1,6,425,1.3199
2000,1,7,410,-0.0884
2000,1,8,506,-3.1273
2000,1,9,537,-9.7018
2000,1,10,704,-2.1482
2000,2,1,661,5.8401
2000,2,2,268,-5.9385
2000,2,3,292,-1.8094
2000,2,4,392,-3.5982
2000,2,5,374,-0.0608
2000,2,6,419,3.6151
2000,2,7,407,7.4506
2000,2,8,503,2.9228
2000,2,9,535,2.5661
2000,2,10,695,8.3977
2000,3,1,658,1.8096
2000,3,2,266,7.5632
2000,3,3,289,11.6641
2000,3,4,389,6.9661
2000,3,5,371,8.4234
2000,3,6,413,4.7547
2000,3,7,403,6.1280
2000,3,8,495,6.0352
2000,3,9,527,7.2360
2000,3,10,683,6.0928
2000,4,1,652,-5.6452
2000,4,2,262,0.9573
2000,4,3,285,-1.4749
2000,4,4,384,-1.9503
2000,4,5,368,-4.2092
2000,4,6,410,-2.0917
2000,4,7,401,-0.9051
2000,4,8,489,-4.4037
2000,4,9,524,-8.9161
2000,4,10,675,-2.6804
2000,5,1,650,-3.9762
2000,5,2,257,-1.2388
2000,5,3,282,0.2000
2000,5,4,381,-0.0888
2000,5,5,365,-6.4425
2000,5,6,405,-4.8317
2000,5,7,396,-5.4859
2000,5,8,488,-10.2991
2000,5,9,518,-3.1379
2000,5,10,668,-4.7197
2000,6,1,639,6.7657
2000,6,2,255,-0.0914
2000,6,3,279,-2.1121
2000,6,4,377,-2.6434
2000,6,5,363,-1.4370
2000,6,6,402,5.0154
2000,6,7,391,0.9758
2000,6,8,483,4.2979
2000,6,9,513,9.6764
2000,6,10,663,9.3862
2000,7,1,784,-4.7490
2000,7,2,313,-0.2904
2000,7,3,336,-3.5924
2000,7,4,383,-1.8323
2000,7,5,399,-0.9528
2000,7,6,364,-3.8399
2000,7,7,466,-5.7109
2000,7,8,469,-4.9384
2000,7,9,562,-3.4258
2000,7,10,677,-3.2534
2000,8,1,781,10.2794
2000,8,2,311,11.6568
2000,8,3,333,8.7596
2000,8,4,381,3.0063
2000,8,5,393,6.5933
2000,8,6,362,16.6652
2000,8,7,461,9.8601
2000,8,8,464,7.2023
2000,8,9,558,3.8053
2000,8,10,666,3.9348
2000,9,1,774,-5.3652
2000,9,2,307,2.3713
2000,9,3,330,-5.8077
2000,9,4,376,0.0025
2000,9,5,390,-4.2705
2000,9,6,360,-6.0189
2000,9,7,455,-13.2323
2000,9,8,457,-16.1638
2000,9,9,549,-6.7574
2000,9,10,658,0.0118
2000,10,1,762,-6.1817
2000,10,2,300,-2.8395
2000,10,3,330,-3.9561
2000,10,4,367,0.2064
2000,10,5,385,2.3786
2000,10,6,356,-3.7608
2000,10,7,447,-6.4788
2000,10,8,457,4.1316
2000,10,9,544,-1.6698
2000,10,10,649,-2.5548
2000,11,1,753,-16.0672
2000,11,2,294,-11.7464
2000,11,3,328,-11.1856
2000,11,4,362,-7.1766
2000,11,5,375,-10.9307
2000,11,6,352,-11.9850
2000,11,7,437,-15.8744
2000,11,8,451,-10.5154
2000,11,9,536,-9.7148
2000,11,10,636,-4.9606
2000,12,1,737,1.6484
2000,12,2,289,6.5772
2000,12,3,324,5.4183
2000,12,4,358,-1.9955
2000,12,5,371,2.4194
2000,12,6,346,2.0002
2000,12,7,428,2.0181
2000,12,8,450,-8.6809
2000,12,9,530,-2.0657
2000,12,10,632,2.7413
2001,1,1,722,2.3378
2001,1,2,281,-0.9315
2001,1,3,322,1.0900
2001,1,4,352,4.9344
2001,1,5,370,5.3418
2001,1,6,337,6.4838
2001,1,7,421,9.8929
2001,1,8,447,16.3139
2001,1,9,526,3.0383
2001,1,10,623,-1.0199
2001,2,1,708,-7.8676
2001,2,2,277,-5.3301
2001,2,3,316,-5.1858
2001,2,4,350,-6.0252
2001,2,5,366,-3.6736
2001,2,6,331,-13.5322
2001,2,7,416,-19.0594
2001,2,8,441,-10.0444
2001,2,9,517,-16.2827
2001,2,10,617,-8.1049
2001,3,1,697,-10.2385
2001,3,2,274,-5.1859
2001,3,3,312,-6.5506
2001,3,4,345,-2.5814
2001,3,5,364,-5.8889
2001,3,6,328,-10.2227
2001,3,7,414,-3.6723
2001,3,8,439,-6.5855
2001,3,9,508,-9.5047
2001,3,10,613,-9.8449
2001,4,1,689,11.4042
2001,4,2,272,7.8958
2001,4,3,309,11.1766
2001,4,4,337,7.5590
2001,4,5,359,8.8637
2001,4,6,326,11.9162
2001,4,7,411,10.4303
2001,4,8,436,14.0721
2001,4,9,505,6.7976
2001,4,10,603,5.4135
2001,5,1,674,-0.7086
2001,5,2,268,-1.2151
2001,5,3,306,1.7887
2001,5,4,329,1.1950
2001,5,5,358,2.9915
2001,5,6,323,0.9250
2001,5,7,408,-1.4607
2001,5,8,427,-0.6234
2001,5,9,499,0.8706
2001,5,10,591,0.8302
2001,6,1,657,-3.4331
2001,6,2,265,-4.4546
2001,6,3,298,-3.7761
2001,6,4,327,-3.1680
2001,6,5,350,-1.4709
2001,6,6,320,-2.4587
2001,6,7,404,-1.8606
2001,6,8,422,1.0131
2001,6,9,491,-3.2483
2001,6,10,584,-1.7165
2001,7,1,872,-9.4498
2001,7,2,282,-2.9681
2001,7,3,362,-0.2483
2001,7,4,369,1.8743
2001,7,5,339,-5.8301
2001,7,6,328,-4.5001
2001,7,7,435,-2.4333
2001,7,8,471,-1.7560
2001,7,9,516,1.2620
2001,7,10,544,2.8554
2001,8,1,856,-7.0323
2001,8,2,281,-5.8398
2001,8,3,357,-6.5625
2001,8,4,366,-6.6715
2001,8,5,338,-3.9086
2001,8,6,326,-5.6724
2001,8,7,430,-8.8077
2001,8,8,470,-5.8553
2001,8,9,511,-8.7966
2001,8,10,533,-2.5943
2001,9,1,837,-12.8884
2001,9,2,279,-12.4679
2001,9,3,354,-8.1604
2001,9,4,360,-6.2876
2001,9,5,327,-13.5107
2001,9,6,321,-10.2773
2001,9,7,426,-15.1599
2001,9,8,461,-12.3070
2001,9,9,501,-6.2887
2001,9,10,517,-4.2131
2001,10,1,831,2.2772
2001,10,2,277,4.5922
2001,10,3,351,-4.6838
2001,10,4,354,-0.8569
2001,10,5,327,7.1511
2001,10,6,318,1.8030
2001,10,7,425,12.5751
2001,10,8,455,7.5107
2001,10,9,497,4.7888
2001,10,10,511,2.6043
2001,11,1,825,5.6984
2001,11,2,274,6.8685
2001,11,3,350,6.0990
2001,11,4,349,7.0252
2001,11,5,326,9.2133
2001,11,6,315,3.3926
2001,11,7,422,11.0189
2001,11,8,448,12.5214
2001,11,9,493,10.3404
2001,11,10,505,5.5361
2001,12,1,809,2.8883
2001,12,2,268,2.4479
2001,12,3,345,2.0141
2001,12,4,345,2.7228
2001,12,5,316,2.5944
2001,12,6,312,2.1123
2001,12,7,418,0.3605
2001,12,8,444,-0.1851
2001,12,9,489,0.2778
2001,12,10,498,1.0486
2002,1,1,803,-8.4277
2002,1,2,266,-1.3381
2002,1,3,339,-2.5288
2002,1,4,344,-1.1540
2002,1,5,313,0.0887
2002,1,6,309,-3.7810
2002,1,7,416,0.0303
2002,1,8,439,2.1344
2002,1,9,482,2.0635
2002,1,10,496,-0.5257
2002,2,1,788,-1.0450
2002,2,2,265,0.4564
2002,2,3,333,-3.5493
2002,2,4,341,0.1007
2002,2,5,310,-4.2952
2002,2,6,306,1.6304
2002,2,7,411,-9.0035
2002,2,8,439,-5.4149
2002,2,9,481,-1.5068
2002,2,10,493,0.6206
2002,3,1,777,3.5887
2002,3,2,263,7.4773
2002,3,3,331,3.7690
2002,3,4,338,4.1923
2002,3,5,306,6.9461
2002,3,6,304,4.6311
2002,3,7,406,7.1315
2002,3,8,438,4.4485
2002,3,9,477,1.2578
2002,3,10,490,1.5634
2002,4,1,764,-10.4203
2002,4,2,263,-0.4651
2002,4,3,329,-7.1911
2002,4,4,334,-8.8699
2002,4,5,301,-4.6589
2002,4,6,302,-5.8868
2002,4,7,403,-7.5883
2002,4,8,437,-5.8854
2002,4,9,475,-5.5009
2002,4,10,488,-3.8125
2002,5,1,750,-4.4436
2002,5,2,259,-0.8908
2002,5,3,326,-0.1646
2002,5,4,331,1.2019
2002,5,5,300,-0.3933
2002,5,6,300,-0.3100
2002,5,7,400,-1.3468
2002,5,8,432,-0.0803
2002,5,9,471,-3.9835
2002,5,10,484,-1.8996
2002,6,1,739,-9.7944
2002,6,2,254,-8.0715
2002,6,3,324,-8.6867
2002,6,4,327,-6.1619
2002,6,5,293,-6.0477
2002,6,6,297,-4.6652
2002,6,7,399,-5.9844
2002,6,8,431,-13.4538
2002,6,9,468,-5.2981
2002,6,10,482,-6.2605
2002,7,1,647,-6.8288
2002,7,2,271,-9.6363
2002,7,3,329,-12.5658
2002,7,4,314,-9.7622
2002,7,5,316,-10.9937
2002,7,6,317,-9.8898
2002,7,7,445,-8.5378
2002,7,8,446,-5.7619
2002,7,9,494,-6.0076
2002,7,10,486,-8.4115
2002,8,1,638,-0.3509
2002,8,2,269,0.1675
2002,8,3,324,0.2221
2002,8,4,314,-3.8732
2002,8,5,314,-0.3350
2002,8,6,315,-0.6458
2002,8,7,444,-0.0313
2002,8,8,444,2.1182
2002,8,9,490,1.5818
2002,8,10,483,-0.3149
2002,9,1,624,-13.6434
2002,9,2,266,-8.4794
2002,9,3,318,-7.9870
2002,9,4,311,-10.8648
2002,9,5,310,-11.3452
2002,9,6,314,-10.2788
2002,9,7,442,-15.3521
2002,9,8,442,-9.8524
2002,9,9,489,-6.7404
2002,9,10,477,-8.5752
2002,10,1,618,4.1563
2002,10,2,265,4.4083
2002,10,3,316,8.6389
2002,10,4,310,11.3116
2002,10,5,309,4.3073
2002,10,6,313,6.0569
2002,10,7,439,17.5237
2002,10,8,440,8.1494
2002,10,9,486,5.6776
2002,10,10,476,10.2753
2002,11,1,611,9.2623
2002,11,2,263,5.4218
2002,11,3,313,8.0749
2002,11,4,309,9.0147
2002,11,5,305,6.8143
2002,11,6,310,6.4558
2002,11,7,434,14.4464
2002,11,8,436,4.6779
2002,11,9,481,2.9586
2002,11,10,469,2.9102
2002,12,1,604,-8.4980
2002,12,2,260,-4.0054
2002,12,3,311,-5.5800
2002,12,4,306,-6.0367
2002,12,5,304,-6.0329
2002,12,6,308,-2.9070
2002,12,7,430,-11.3917
2002,12,8,433,-4.7667
2002,12,9,478,-5.3439
2002,12,10,466,-3.4478
2003,1,1,589,-3.6806
2003,1,2,257,-2.7263
2003,1,3,310,-2.4186
2003,1,4,302,-5.3520
2003,1,5,303,-1.4909
2003,1,6,306,-2.6128
2003,1,7,429,-2.1435
2003,1,8,433,-4.0894
2003,1,9,472,-2.9585
2003,1,10,464,-1.4783
2003,2,1,582,-1.1453
2003,2,2,254,-3.9624
2003,2,3,307,-4.5654
2003,2,4,301,-4.5936
2003,2,5,301,-0.7740
2003,2,6,302,-0.9090
2003,2,7,426,0.8875
2003,2,8,429,-0.2638
2003,2,9,468,-0.2746
2003,2,10,459,-3.1714
2003,3,1,573,3.2489
2003,3,2,251,2.0117
2003,3,3,302,0.0162
2003,3,4,299,0.6320
2003,3,5,300,0.4229
2003,3,6,300,1.3586
2003,3,7,423,-1.3908
2003,3,8,425,-1.0339
2003,3,9,465,4.5944
2003,3,10,456,2.8107
2003,4,1,560,14.3782
2003,4,2,249,9.6486
2003,4,3,295,6.0375
2003,4,4,295,8.4943
2003,4,5,298,5.3305
2003,4,6,296,2.9924
2003,4,7,418,9.3616
2003,4,8,420,8.1422
2003,4,9,464,5.0309
2003,4,10,448,5.4660
2003,5,1,555,6.4094
2003,5,2,247,7.8696
2003,5,3,292,7.0426
2003,5,4,289,7.5997
2003,5,5,296,14.4871
2003,5,6,293,6.7808
2003,5,7,413,6.1128
2003,5,8,419,6.9881
2003,5,9,460,3.0999
2003,5,10,446,4.1585
2003,6,1,547,1.4507
2003,6,2,247,0.1580
2003,6,3,287,1.3174
2003,6,4,288,2.0122
2003,6,5,293,1.8587
2003,6,6,291,1.4019
2003,6,7,410,1.3989
2003,6,8,415,2.8946
2003,6,9,458,0.9569
2003,6,10,444,3.2485
2003,7,1,537,-0.3061
2003,7,2,229,0.1146
2003,7,3,303,0.3012
2003,7,4,267,1.8018
2003,7,5,314,2.5358
2003,7,6,311,4.0988
2003,7,7,408,3.1319
2003,7,8,387,3.6943
2003,7,9,457,0.6337
2003,7,10,517,3.1554
2003,8,1,527,3.4544
2003,8,2,228,3.3411
2003,8,3,301,4.3849
2003,8,4,266,2.8945
2003,8,5,311,5.1360
2003,8,6,310,6.3025
2003,8,7,404,2.9549
2003,8,8,385,3.1776
2003,8,9,452,0.4330
2003,8,10,515,4.1915
2003,9,1,524,0.2504
2003,9,2,227,-3.2426
2003,9,3,299,-4.9684
2003,9,4,262,-2.6879
2003,9,5,309,-3.2096
2003,9,6,310,-2.3142
2003,9,7,399,2.1199
2003,9,8,382,-1.5107
2003,9,9,449,-1.2604
2003,9,10,506,-3.4134
2003,10,1,522,2.3344
2003,10,2,226,4.9839
2003,10,3,297,6.2723
2003,10,4,261,6.4389
2003,10,5,307,6.0837
2003,10,6,307,12.2427
2003,10,7,393,3.4057
2003,10,8,381,6.3506
2003,10,9,445,6.9154
2003,10,10,502,6.3769
2003,11,1,516,0.2577
2003,11,2,226,1.5733
2003,11,3,296,1.3908
2003,11,4,260,1.3415
2003,11,5,306,1.8146
2003,11,6,307,2.4924
2003,11,7,388,3.4625
2003,11,8,377,0.4707
2003,11,9,443,1.2285
2003,11,10,496,1.4928
2003,12,1,513,7.2670
2003,12,2,226,7.3875
2003,12,3,295,7.7306
2003,12,4,257,5.9898
2003,12,5,305,6.1352
2003,12,6,304,4.3673
2003,12,7,386,4.6170
2003,12,8,374,2.2203
2003,12,9,440,1.9339
2003,12,10,489,1.2620
2004,1,1,508,4.9819
2004,1,2,223,-1.0506
2004,1,3,295,1.5737
2004,1,4,252,0.7119
2004,1,5,304,1.7142
2004,1,6,303,2.4007
2004,1,7,383,2.8089
2004,1,8,370,0.4193
2004,1,9,440,1.2579
2004,1,10,484,2.3951
2004,2,1,507,-0.4726
2004,2,2,221,1.2149
2004,2,3,292,2.4798
2004,2,4,250,-0.6589
2004,2,5,302,1.4771
2004,2,6,302,1.5442
2004,2,7,382,-0.9341
2004,2,8,370,-0.3978
2004,2,9,434,3.9618
2004,2,10,480,1.9361
2004,3,1,503,-2.9464
2004,3,2,220,-0.2995
2004,3,3,292,-1.2125
2004,3,4,250,-0.8593
2004,3,5,301,-0.2794
2004,3,6,301,0.0537
2004,3,7,379,-2.5708
2004,3,8,368,-2.3334
2004,3,9,433,-0.5721
2004,3,10,474,-1.8236
2004,4,1,500,-1.9800
2004,4,2,220,-2.2534
2004,4,3,288,0.0773
2004,4,4,250,-1.0429
2004,4,5,300,-2.3220
2004,4,6,299,-2.5214
2004,4,7,374,-0.9883
2004,4,8,366,-0.6597
2004,4,9,433,-0.1213
2004,4,10,471,1.2321
2004,5,1,501,1.2905
2004,5,2,218,0.1664
2004,5,3,287,0.5217
2004,5,4,247,-0.2252
2004,5,5,299,2.5069
2004,5,6,295,2.5350
2004,5,7,372,0.6841
2004,5,8,366,2.1642
2004,5,9,428,0.6491
2004,5,10,466,1.1910
2004,6,1,500,2.7427
2004,6,2,214,2.4459
2004,6,3,287,4.4902
2004,6,4,245,2.9980
2004,6,5,295,3.2307
2004,6,6,294,5.2574
2004,6,7,371,3.7135
2004,6,8,366,0.7052
2004,6,9,427,-1.0727
2004,6,10,462,2.5325
2004,7,1,486,-1.8663
2004,7,2,209,-2.7585
2004,7,3,280,-3.8474
2004,7,4,288,-5.1426
2004,7,5,265,-0.2988
2004,7,6,329,-5.2502
2004,7,7,340,-4.3388
2004,7,8,414,-7.4508
2004,7,9,431,-4.9443
2004,7,10,515,-5.7500
2004,8,1,483,0.1660
2004,8,2,209,0.2595
2004,8,3,279,-1.3495
2004,8,4,287,-2.2026
2004,8,5,261,0.2591
2004,8,6,328,-0.1289
2004,8,7,338,-0.6307
2004,8,8,409,-4.4367
2004,8,9,427,0.5010
2004,8,10,513,0.4678
2004,9,1,481,3.2146
2004,9,2,208,1.8876
2004,9,3,277,4.5262
2004,9,4,284,4.9402
2004,9,5,259,4.8066
2004,9,6,326,3.0956
2004,9,7,337,1.0277
2004,9,8,409,1.2745
2004,9,9,427,-1.8496
2004,9,10,505,1.9244
2004,10,1,481,3.3964
2004,10,2,207,0.6258
2004,10,3,274,0.9034
2004,10,4,284,1.6976
2004,10,5,259,0.9945
2004,10,6,325,1.7605
2004,10,7,337,1.4260
2004,10,8,408,3.5981
2004,10,9,425,0.0778
2004,10,10,502,3.4750
2004,11,1,479,5.5950
2004,11,2,204,4.1200
2004,11,3,272,8.2559
2004,11,4,280,5.7770
2004,11,5,257,5.7301
2004,11,6,324,6.6312
2004,11,7,335,4.5120
2004,11,8,408,3.8524
2004,11,9,425,0.9685
2004,11,10,496,4.1518
2004,12,1,478,4.4842
2004,12,2,204,1.9097
2004,12,3,268,2.0122
2004,12,4,278,2.4326
2004,12,5,256,1.2928
2004,12,6,323,4.7346
2004,12,7,333,1.7069
2004,12,8,405,4.4050
2004,12,9,424,4.3569
2004,12,10,489,5.2785
2005,1,1,471,-1.5448
2005,1,2,201,-1.1675
2005,1,3,265,-2.2934
2005,1,4,275,-4.4782
2005,1,5,255,-0.1417
2005,1,6,322,-6.3203
2005,1,7,331,-4.4713
2005,1,8,402,-3.5716
2005,1,9,424,-1.5630
2005,1,10,487,-0.5349
2005,2,1,469,-0.0310
2005,2,2,200,1.2401
2005,2,3,265,6.5145
2005,2,4,274,3.8169
2005,2,5,255,11.5218
2005,2,6,319,2.0850
2005,2,7,330,1.7170
2005,2,8,399,1.0210
2005,2,9,420,1.2834
2005,2,10,484,0.4325
2005,3,1,466,0.5549
2005,3,2,200,-2.2446
2005,3,3,262,-0.7819
2005,3,4,272,-1.2247
2005,3,5,254,-3.7737
2005,3,6,318,-0.5620
2005,3,7,329,-1.8305
2005,3,8,399,-1.5763
2005,3,9,419,-0.7559
2005,3,10,482,-0.7642
2005,4,1,463,-2.3040
2005,4,2,199,-2.5075
2005,4,3,260,-3.9431
2005,4,4,271,-3.7626
2005,4,5,253,-4.8901
2005,4,6,316,-1.4238
2005,4,7,325,-2.3248
2005,4,8,398,-2.9689
2005,4,9,417,-1.2884
2005,4,10,479,-3.2674
2005,5,1,462,1.9657
2005,5,2,196,2.8472
2005,5,3,258,3.4157
2005,5,4,269,4.6615
2005,5,5,251,2.4899
2005,5,6,314,5.7503
2005,5,7,324,3.9486
2005,5,8,394,7.4179
2005,5,9,414,2.5929
2005,5,10,475,5.0966
2005,6,1,459,0.3037
2005,6,2,194,2.1608
2005,6,3,254,2.1451
2005,6,4,266,-0.0164
2005,6,5,248,1.4939
2005,6,6,311,-0.6064
2005,6,7,320,-0.5588
2005,6,8,392,-0.8258
2005,6,9,413,-0.9728
2005,6,10,474,1.2431
2005,7,1,507,4.3189
2005,7,2,237,2.6981
2005,7,3,260,4.1973
2005,7,4,279,5.7836
2005,7,5,266,5.9421
2005,7,6,379,6.1320
2005,7,7,348,5.5674
2005,7,8,387,4.0436
2005,7,9,437,4.8317
2005,7,10,454,3.5223
2005,8,1,504,-0.6486
2005,8,2,237,-0.3719
2005,8,3,259,-0.2503
2005,8,4,273,1.6097
2005,8,5,264,1.0520
2005,8,6,376,2.0360
2005,8,7,344,-1.7713
2005,8,8,386,-3.1608
2005,8,9,434,-2.6390
2005,8,10,449,-3.0123
2005,9,1,500,2.3241
2005,9,2,234,1.1062
2005,9,3,257,0.7306
2005,9,4,269,2.5955
2005,9,5,263,2.3186
2005,9,6,372,2.3991
2005,9,7,339,-0.3712
2005,9,8,384,-1.7243
2005,9,9,430,-0.4820
2005,9,10,446,-1.4360
2005,10,1,498,-4.3344
2005,10,2,232,-2.8255
2005,10,3,255,-2.3048
2005,10,4,269,-4.0724
2005,10,5,264,-2.1084
2005,10,6,371,-4.7848
2005,10,7,336,-3.4381
2005,10,8,382,-3.0984
2005,10,9,427,0.6876
2005,10,10,442,-1.0516
2005,11,1,491,2.1884
2005,11,2,231,3.3533
2005,11,3,253,4.1668
2005,11,4,269,2.4501
2005,11,5,261,4.9396
2005,11,6,369,4.9426
2005,11,7,336,3.7183
2005,11,8,381,3.2795
2005,11,9,421,4.1382
2005,11,10,434,2.8756
2005,12,1,485,0.7342
2005,12,2,231,0.0902
2005,12,3,251,0.7297
2005,12,4,268,0.5888
2005,12,5,261,1.2679
2005,12,6,369,-1.4332
2005,12,7,332,0.8370
2005,12,8,378,0.9837
2005,12,9,418,-1.1136
2005,12,10,430,-0.7683
2006,1,1,481,5.2087
2006,1,2,230,2.1496
2006,1,3,250,4.2781
2006,1,4,266,7.9257
2006,1,5,260,4.2206
2006,1,6,363,6.3910
2006,1,7,331,3.8014
2006,1,8,376,4.4160
2006,1,9,414,0.2700
2006,1,10,426,1.6017
2006,2,1,477,-0.3485
2006,2,2,230,-0.2878
2006,2,3,246,0.6099
2006,2,4,265,-0.9535
2006,2,5,257,-1.4195
2006,2,6,361,-2.1460
2006,2,7,329,0.9017
2006,2,8,372,1.3004
2006,2,9,413,-0.2415
2006,2,10,420,0.3439
2006,3,1,477,0.6628
2006,3,2,230,2.8005
2006,3,3,245,2.7140
2006,3,4,263,3.6656
2006,3,5,257,2.7924
2006,3,6,355,1.4820
2006,3,7,326,2.3098
2006,3,8,369,2.6669
2006,3,9,410,0.9237
2006,3,10,414,2.6682
2006,4,1,476,0.8874
2006,4,2,225,2.2751
2006,4,3,243,2.1091
2006,4,4,263,1.4110
2006,4,5,255,1.1086
2006,4,6,354,0.1968
2006,4,7,323,0.1048
2006,4,8,369,-0.9822
2006,4,9,409,0.4405
2006,4,10,411,-0.0948
2006,5,1,472,-0.5913
2006,5,2,225,-0.5597
2006,5,3,242,-2.5860
2006,5,4,262,-3.1105
2006,5,5,254,-3.4811
2006,5,6,351,-4.3633
2006,5,7,322,-4.4569
2006,5,8,364,-3.6553
2006,5,9,406,-3.1204
2006,5,10,408,-2.8954
2006,6,1,466,0.3779
2006,6,2,224,-0.8238
2006,6,3,240,0.3295
2006,6,4,259,2.0829
2006,6,5,252,0.5351
2006,6,6,352,0.1834
2006,6,7,318,-1.7095
2006,6,8,362,0.7159
2006,6,9,404,0.2462
2006,6,10,406,0.0146
2006,7,1,482,0.6875
2006,7,2,224,-1.7521
2006,7,3,269,-0.2782
2006,7,4,264,-3.8376
2006,7,5,259,-0.4409
2006,7,6,326,-1.5735
2006,7,7,376,1.9999
2006,7,8,350,-0.4631
2006,7,9,455,-2.0910
2006,7,10,439,-0.8473
2006,8,1,482,2.2364
2006,8,2,222,2.7243
2006,8,3,266,1.1417
2006,8,4,263,1.1357
2006,8,5,257,1.3715
2006,8,6,325,3.6893
2006,8,7,370,2.3508
2006,8,8,349,2.6934
2006,8,9,452,4.4898
2006,8,10,437,3.1292
2006,9,1,482,-0.3180
2006,9,2,221,1.4040
2006,9,3,265,1.7954
2006,9,4,262,0.4032
2006,9,5,257,0.6262
2006,9,6,323,-1.5743
2006,9,7,366,2.1836
2006,9,8,348,4.3471
2006,9,9,448,3.7290
2006,9,10,433,3.5673
2006,10,1,480,5.8552
2006,10,2,220,3.6176
2006,10,3,262,3.4405
2006,10,4,262,3.4649
2006,10,5,256,5.1347
2006,10,6,323,4.1631
2006,10,7,365,4.2553
2006,10,8,346,3.7702
2006,10,9,447,3.2728
2006,10,10,427,3.6830
2006,11,1,477,3.2386
2006,11,2,219,1.8572
2006,11,3,260,2.9756
2006,11,4,262,3.4423
2006,11,5,255,4.8094
2006,11,6,321,3.5100
2006,11,7,364,3.4636
2006,11,8,343,1.3547
2006,11,9,442,1.0706
2006,11,10,426,-0.4172
2006,12,1,472,1.3760
2006,12,2,219,2.2866
2006,12,3,256,1.4508
2006,12,4,262,-0.1095
2006,12,5,252,1.5576
2006,12,6,320,0.1946
2006,12,7,362,-1.1061
2006,12,8,342,-1.5177
2006,12,9,439,0.8144
2006,12,10,423,1.3575
2007,1,1,471,1.5599
2007,1,2,218,1.3589
2007,1,3,252,2.3544
2007,1,4,261,3.0722
2007,1,5,248,1.5404
2007,1,6,319,3.0901
2007,1,7,360,0.7661
2007,1,8,337,3.7526
2007,1,9,436,2.3923
2007,1,10,417,3.5368
2007,2,1,467,0.2755
2007,2,2,216,-0.8017
2007,2,3,249,0.7531
2007,2,4,257,-0.6877
2007,2,5,245,-1.9444
2007,2,6,313,-1.1262
2007,2,7,357,-2.6191
2007,2,8,334,0.1855
2007,2,9,430,-2.6829
2007,2,10,413,-2.2154
2007,3,1,463,2.6385
2007,3,2,215,1.6591
2007,3,3,248,2.3367
2007,3,4,256,3.1433
2007,3,5,244,2.4473
2007,3,6,312,1.9058
2007,3,7,355,1.8829
2007,3,8,333,1.9458
2007,3,9,424,-0.4997
2007,3,10,412,0.7303
2007,4,1,461,2.6955
2007,4,2,214,3.8829
2007,4,3,245,3.0323
2007,4,4,255,3.6502
2007,4,5,243,3.8876
2007,4,6,308,3.5251
2007,4,7,355,5.2113
2007,4,8,331,5.1985
2007,4,9,422,5.1118
2007,4,10,408,2.6581
2007,5,1,457,1.3978
